Category,Message
0,"  your biographical details  speaker checklist  copy of your presentation for our documentation printed materials ( please  keep in mind that you will need to bring your presentation with you at the  training , as we will not have it pre - downloaded ) .  please keep in mind the deadline of july 27 and please call or email me with  any questions you have .  ?  regards ,  amy lamonsoff  training coordinator  ?  t ( 212 ) 925 - 1864 xl 48  f ( 212 ) 925 - 7585  alamonsoff @ watersinfo . com  ?  risk waters group  270 lafayette street , suite 700  new york , ny 10012"
0," shirley crenshaw  the installation of the equipment ( see below ) has been completed .  en 6600 desktop p 3 - 600 10 gb 64 mb 32 x nt 4 . 0  en 6600 128 mb installed in desktop  21 "" vl 100 monitor"
0," all about current and near future gas / power markets  it ' s all here .  comments appreciated .  best regards ,  jhherbert  - june 2000 . pdf"
0," maureen ' s expenses  it appears that administratively maureen ' s expenses in coming to london  cannot be processed from this office . can i confirm that there is no doubt  that the london office will pay these . could i therefore please ask shirley  to process them in houston , and we will find out how they can then be charged  back from research in houston to the london metals cost centre .  thanks in advance for you help .  tani nath"
0,"  it was a great pleasure to have met you . i very much enjoyed the interview and your insightfull questions .  i am keenly aware that many of the methods that i discussed with you yesterday are unique , new and not reported elsewhere . this is true both about the work i did in whole yield curve interest rate pricing as well as garch . the innovations stem from the extensive numerical analysis experience that i have both in turbulence physics as well as finance . they entailed considering the problem from its raw formulation , mathematical analysis , physical interpretation , taylored numerical method development , software writting and develoment and data management .  as to why i have not yet published anything the answer is that the driver in my work has been adding value to the business not publishing . publishing is however an option that has always been open with my former supervisor who is aware of the work that i did .  i not however that these results were possible only by exploring to the utmost extent the mathematics , finance , software design and data managemnet aspects of the problem . absence of any of these aspects is likely to cripple performance and execution .  please recall that as good as they were the performance measures that i mentioned to you were for a single processor machine . vastly better can be achieved with both soft parallelism ( multithreading ) as well as hard parallelism ( heterogenous network ) . this fo course allows us to step up the reach of the models used .  in fact i know for a fact that better can be done than what i mentioned in the interview . from work that i have been doing on the integration of the swaption volatility surface on the whole yield curve interest rate model itm and otm instruments can be included in both the callibration , pricing and hedging .  i look forward hearing back from you soon and particularly to the opportunity of us cooperating .  best regards  joao"
0," sevil yaman  hi norma ,  sevil ' s primary project has been the generation bidding analysis for the east power desk . she worked closely with the power fundamentals group and the it group in collecting and organizing the data , and then developing the analysis . sha has focused on the pjm area and plans to expand the analysis to other regions in the east .  sevil has also investigated the issue of risk premia in power prices compared to marginal cost .  vasant"
0,"  submit rfp to d & b , experian , and amadeus 2 days 25 apr mumford  receive back rfps 1 . 5 weeks 4 may mumford  complete evaluation , selection & authorization 1 week 11 may mumford / mack  contract complete and signed 2 weeks 25 may mumford  data to iris & amitava 3 weeks 15 june mumford  model development complete 4 weeks 15 july mack  * integration of model and data feeds into cts 6 weeks 30 august kirkpatrick  prior to integration into cts any prices would have to be manually uploaded  into cts via spreadsheet .  the rfp will include a request for a smaller data calibration set that we may  select to purchase immediately .  we can revisit this schedule at our wednesday video conference .  eric kirkpatrick"
0," full - time offer terms  cantekin ,  dolores muzzy forwarded your e - mail . i apologize for not answering sooner  but i have been travelling .  unfortunately , the terms of the associate program compensation package are  not negotiable . we have reviewed our terms and believe we are competitive  with our peers . i have spoken with vince kaminski who will be calling you to  discuss .  given that it has taken 6 days to respond to you , if you are still  considering enron ' s offer of employment i will extend your deadline until  october 24 th .  please call if you have any other questions .  sincerely ,  charlene jackson"
0," sokolov eis expenses  anita , the other day i called you to get jason sokolov ' s cost center . some  of his eis expenses ( market data , long distance ) for jan and feb 2001 were  charged to the enron corp . rac cost center . in order for our accountants to  reclass the expenses , we need your approval that the expenses can be moved .  if this is okay , just reply back and let me know .  see the attached files for the detail of the expenses to be moved for jan and  feb .  thanks for your help ,  kevin"
0, stevestock @ pagenetips . com
0," price process simulator  hi tanya ,  hope things go well for you . can i get a copy of the price process simulator  you wrote ? it would be helpful in developing a plant dispatch module for  monet , the power systems simulation model i co - authrored .  thank you ,  michael"
0," / / www . newyorkfed . org / rmaghome / subscribe / subscribe . html .  this notification service is provided to you free of charge . by subscribing to the service and providing your e - mail address , you agree to waive any claim against the federal reserve bank of new york for any messages that you may receive by reason of your subscription to this service and / or any resultant harm to you and / or your computer from receipt of such messages . the federal reserve bank of new york assumes no responsibility for any inaccuracies in any messages you may receive as a result of your subscription to this service ."
0," shirley , could you please make the lunch arrangements accordingly ."
0," urgent  the associate and analyst recruiting department will be conducting a number  of two hour workshops to review our recruiting and interview process for the  fall on - campus recruiting effort . critical information regarding our  on - campus interview process , revised evaluation forms and program structure  will be reviewed during these two hours sessions .  it is mandatory that all team members attend these workshops . all team  members must attend in order to articulate and demonstrate the enron  recruiting process . knowing how busy schedules are , we have made  arrangements to present these workshops in two hours sessions for a total of  40 workshops that will run during the last week of august , through the month  of september and end at mid october .  listed below are the dates , location and times for each session . please  select a date and time and e - mail this information to my assistant , dolores  muzzy . we can accommodate 25 participants at a time . dolores will take  dates and times on a first come , first serve basis . we have scheduled enough  sessions to accommodate every member of both the associate and analyst  recruiting teams .  in order to participate in the recruiting process , you must attend one of  these sessions . we will be tracking participation . cpe credits will also be  given for attending this workshop ."
0,  1 . shirley crenshaw 6 k  2 . robert moore 5 k  you already have the vp numbers .  vince
0, 30 am  on 12 / 28 . more info as it becomes available .  molly
0," uk portfolios and books setup in risktrac  naveen and matthew ,  i started looking systematically through uk positions and corresponding var  numbers in the risckrac .  i found a few inconsistencies so far .  1 . the portfolio elsb 1 - nbp has a book elsb 1 under it . the sum of delta  positions for this book is  239 , 021 , 655 , the sum of gamma positions is - 211 , 031 , 450 . var for the  portfolio elsb 1 - nbp is zero .  the same refers to a few other portfolios , for example elsb 2 - nbp , elsb 3 - nbp ,  e 2 xxl - nbp .  2 . the portfolio elsbp 1 - ppp also has the book elsb 1 under it . this book  contains the positions on pppwdl  through pppwd 6 and pppwel through pppwe 4 .  the same refers to the other books , for example elsb 2 .  this looks messy . can someone in rac go over all the portfolios , all the  corresponding books and curves  in risktrac and make sure they are set up properly ?  thank you ,  tanya ."
0," interview schedule for martin jermakyan  please find the interview packet for the above - referenced person . the  interview will occur on friday october 27 , 2000 . please print all three  documents for your reference . if you have any questions , or conflicts of  schedule , please do not hesitate to contact me .  stephanie  58701"
0, + 44 ( 0 ) 20 7484 9800
0," although you and i didn ' t have an opportunity to talk this morning ,  vince conveyed to me that an offer should be extended to jaesoo lew . he also  told me that jaesoo would be reporting to you . i need some information  concerning the position , so i am attaching a form that needs to be completed  and returned to me as quickly as possible . in the meantime , i will contact  jaesoo to verbally offer him the position .  please call me with any questions .  molly  x 34804"
0," vince kaminski ' s discussion notes for the enterprise wide risk  management meeting , january 21  attached please find the discussion notes for the offsite meeting on  friday , february 4 th .  if you have any questions or comments , please let me know .  vince kaminski ( by shirley crenshaw )  3 - 3848"
0,"  vince ,  sorry about the delay in responding . it ' s the end  of the quarter and i ' m teaching 3 courses , so things are  very busy , plus i had to work on a response to the ferc  proposed order for california . here is my student ' s cv .  please let me know if you need more information .  frank wolak  - jmyan _ cv _ newl . pdf"
0," eprm articles  chris ,  thanks for the invitation . the evening of july the 18 th is fine with me .  the list looks fine and it can be easily expanded , if the first set of  articles is well received . i shall prepare a list of topics that occupy us  every day and that we could write about without revealing the details of our  proprietary research .  please , feel free to send the message from lacima . i think that it ' s better  for us to sign the articles with our names , giving our respective  affiliations . in this way , enron gets the credit , but not the liability if  there is any error in an article .  hope to see you soon .  vince"
0," 00 noon . lunch will be provided .  i look forward to receiving your feedback .  thank you ,  charlene jackson"
0, rosef @ icbi . co . uk  !  - poweriska 300 . pdf  - speakerreg . doc
0,"  plans are in the works to rotate roy ibasco from the research group into  henry arora ' s group . vanessa carranza is handling the churn request . i am  not sure of the rotation date , but we need his desk by the 15 th for gwyn  koepke .  you probably already know all of this , but just in case .  shirley  3 - 5290"
0,"  we would like to requst a parking spot at 777 clay street for the months of  june , july , august and september .  we will have 3 employees from the london office that will be rotating on  special assignment to our group .  is there a way that we can go ahead and reserve the spot and i will let  you know the car information and driver information as they come ?  our co . # is 0011 and our rc # is 100038 .  thanks !  shirley  3 - 5290"
0,  do you want to discuss it with me some other time ?  tanya
0," 00 am and after lunch door  prizes will be drawn and then you can go home feeling like you have done your  part for houston ' s waterway environment .  i hope you will think about it and bring your friends , family , ect . and help  enron clean up the environment .  thanks , anita"
0, / / www . ziplip . com / *  - iancv . doc > 
0,"  - complete hotel accommodations at the stone mountain resort for sunday april  29 th and monday april 30 th , 2001  - all meals and refreshments for april 29 th through may lst . a welcome  reception is planned for sunday , april 29 th . this reception is an excellent  opportunity to network with market participants  and decision - makers of the electric power industry .  - a river boat dinner cruise on monday , april 30 th on board the henry w .  grady paddlewheel riverboat .  also don ' t miss the henwood captain and crew golf tournament planned for  sunday , april 29 th . we invite golfers of all levels to participate in this  fun event .  for more information please contact me at 916 569 - 0985 or  hmason @ hesinet . com . you can also learn more about the symposium by visiting  our web site at www . hesinet . com .  heather mason  marketing assistant  henwood energy  2710 gateway oaks dr .  suite 300 n  916 - 569 - 0985  * make sure to ask about our special 2001 henwood client discount ."
0, / / www . ziplip . com / *  - private 9498132241 . pdf
0,  unsubscribe pjm - customer - info
0," credit risk model comments - at this point .  hi everyone ,  i have run the model and , along with the contract briefs i have some  questions the number of trials , numerical roundoff , and random number  generator randomness statistical properties . the first two are not a problem  in this application but the last one could be . has anyone examined the effect  of using different random number generators on enron  , s aggregate credit risk ?  7 ) there is one last point here . for most of the above points , the "" improved ""  analysis could make the credit risk be higher .  rick"
0," sorry .  hi vince , i am sorry for correcting on the revenue of the different auctions .  vickrey 1961 showed that all 4 kinds of auctions would yield the same  expected revenue to the auctioneer . ( dutch , english , first price - sealed bid ,  and second - price sealed bid . ) in fact , the selling price is equal to the  valuation of the second highest bidder . for example , in vickrey auction ,  everyone bids at his own valuation . hence , the winner pays the valuation of  the second highest bidder . in english auction , the second highest valuation  bidder will stop competing if the price is above his valuation . hence , the  winner also gets the item at the price of the second highest valuation bidder .  thank you for attending the meeting and giving many helpful contributions .  - chonawee"
0, 3 - d seismic data and oil trading  a brief summary of the research evaluation of siesmic data financial impact  on oil trading is attached for transmittal to the client ( rich reichart ) .  our conclusion is negative .  bob
0,"  102 financial mathematics  103 stochastic modelling  104 survival models  105 actuarial mathematics  106 actuarial mathematics ii  107 economics  108 finance and financial reporting  109 financial economics  302 life insurance  303 general insurance  having reviewed , i think the most suitable ones to order are suggested in  blue . this adds up to o 525 for the sub - set in blue ; alternatively we can  stick to 103 through 106 for o 356 - > i suggest we go for the smaller sub - set  to start off with .  regards ,  anjam  x 3583"
0, new extension installed  we will receive a new employee on jan . 17 th 2000 .  if possible we would like for his telephones and extensions  to be ready .  his name is jose marquez .  his locations are eb 3130 c and ebl 968 .  any questions please call kevin moore x 34710  thanks  kevin moore
0,"  i am flying to houston tonight and wondered if it would fit one or both of  your schedules to get together this coming tuesday sometime for 1 / 2 hour or  so . i really want to reinitiate the conversations marketpoint was having  with john goodpasture and you , and he said either or both of you were the  right people to continue after his responsibility shift . john was quite  positive about the idea of enron acquiring marketpoint narg through license ,  and he implied that one or both of you would be carrying the ball in that  direction after he handed it to you .  would this coming tuesday morning at 930 am be a good time for you guys ? if  so , please give me an email shout at the above address or leave a message on  my voicemail at ( 650 ) 218 - 3069 . i think you will be truly impressed with the  scope and progress we have been able to make with both the short run narg  and the long run narg in which you were interested ( not to mention our power  model ) . the progress is noticeable since you saw it . both long and short  term narg are having quite an impact on a number of gas decisions at the  moment ranging from venezuelan lng , north american lng import terminals and  term , gas basis calculations , trading support , power plant development ,  gas - to - power price spreads in key markets , veracity of heat rate trades ,  bank financings , storage field evaluation , and which new pipelines we can  expect to see enter and which are dogs .  i really hope we can fit it in and get our discussions moving in a mutually  productive direction again . i think narg can help you become even more  successful , and i look forward to working with you .  we have a new office address and new phone number as well . ( we move in may  1 . )  altos management partners  95 main street , suite 10  los altos , ca 94022  ( 650 ) 948 - 8830 voice  ( 650 ) 948 - 8850 fax  ( 650 ) 218 - 3069 cellular  give the phones a week or so to get "" debugged "" and then switch over .  dale"
0, statistician from rice  i had a message on my phone this morning from william indicating that  he had changed his mind and will be taking another job . he also mentions that  the other organization will give him time to publish his thesis and he  assumes  enron would not do that .  i am inclined to give up on him but wanted to get your input before doing so .  osman
0,"  i just received the email announcing your promotion , and i wanted to take  this opportunity to congratulate you .  best regards ,  bani"
0," mscf speaker series  hi mr . kaminski ,  just touching base for the 3 rd of november . is everything ready ?  sincerely ,  pierre - philippe ste - marie"
0,"  1 ) i presume that it is clear that enron pays housing up to 1500 / month .  anjam does not get a check for 1500 to play with . utility bills are not  included unless part of the rent , right ? this should be clarified ; as you  know , houston summers are a significant burden on the pocket - book .  2 ) economy class plane . can we even do that ? i thought enron policy was for  a b - class ticket for flights over 6 hours .  3 ) 500 lbs of transport . i don ' t know if this is a big ticket item , but i  would give him less , 250 say , if it would save enron considerable expense .  regards ,  grant ."
0,"  1 ) get a market quote for the loan guarantee ;  use credit risk model to price the guarantee internally ;  need to speak to vasant  2 ) find a comparable company , study the volatility  using company value histogram from economics model ( crystal ball output ) ,  i can fit a lognormal  distribution , then find the volatility  3 ) calcalte the call option value , find braek - even strike .  any inputs are extremely welcome .  zimin"
0," risk 2000 panel discussion  gentlemen ,  please see the edit of my outline below .  also , what time did we agree to meet on the 14 th ?  successes and failures ( stephen bramlett )  risk consideration directed at the enterprise level . what makes for a  successful application ?  long - term view of managing weather  identifying the corporate objectives  lost opportunities  trading desks at utilities  insurance comparisons  product managers  target audience scale of the failure  treasury  enterprise risk management  cfo  assistance of wall street  link to stock prices  earnings smoothing"
0, tbc
0, shirley . crenshaw @ enron . com  >  >  >
0," job description  good afternoon . here is the job description for the computational finance  students . we should have our preferred interview dates shortly . please let  us know if you have any questions , and have a happy thanksgiving .  - kevin kindall"
0," sms conference  the strategic management society is holding its annual meeting in san  francisco oct 21 to 24  we have a panel on real options , the thrustof which i attach . i was  wondering if you would be interested in presenting on the practitioner ' s  perspective - if not you would one of your colleagues be interested ?  - sms 2001 1 - 23 - 01 . doc"
0," computer - new location  hello ,  i need a computer and flat screen moved .  the location is eb 3240 e .  only - one computer and a flat screen needs to be moved to eb 3240 g .  the remaining flat screens should stay at the location eb 3240 e .  r . c . 107043 - co . # 0413  thanks  kevin moore  please if at all possible let me know when this should take place ."
0," / / profiles . msn . com .  - cv for iris mack , mba , phd . doc"
0," a paper of mine  vince ,  i have written a paper , which supposedly is going to be published in the  february 2000 issue of eprm , probably after some editorial cuts ( at least  this is what i am being told by them ) . i would appreciate your thoughts if  you would have time to read it .  regards ,  martin  - userconf . doc"
0," eol wti maket maker simulation model  stinson ,  i add the total p / l due to contract rollover . when the number of trades is  large  and the spread is not too small , the model prints a lot of money , dominated by  those trade earning the half of bo spread .  i also wrote an explaination about the model on the front page . i think we  are  ready to deliever the model v . 1 .  the next step is to incorporate the intra - day market movement by using high  and low  prices into the pricing . i will call you on monday .  happy thanksgivings !  zimin"
0," enron , india database  sandeep ,  ?  below , i have summarized henwood ' s work on the india database to date .  ?  the "" inter _ regional links . ppt "" file shows the topology and links between  bubbles in the our model and "" expand _ india _ data _ 011000 . xls "" details the  existing station information that we have compiled to date . ? total resources  closely match reported resources as shown in "" l & r _ 0110 . xls "" . reported india  total in 1997 is 86 , 000 mw and that in the henwood database is 84 , 000 mw  through 1997 .  ?  region  emss database  reported [ 1 ]  difference  - inter _ regional links . ppt  - expand _ india _ data _ 011000 . xls  - l & r _ 0110 . xls"
0," to ops - revised february bod approved risk management policy  attached is the revised risk management policy incorporating the bod ' s  changes - please discard the previously circulated version i sent out prior  to the bod meeting . i ' ve also included a recap of substantive changes since  the october 2000 version that was circulated to you in conjuction with the  compliance certificates last fall , but you should read the policy to enhance  your understanding , and distribute it to your groups as some changes are  significant and are detailed further in the policy . i did notify the office  of the chair for each of your business units of these changes earlier this  week , and i will also provide them with a copy of the revised policy .  if you have any questions , feel free to give me a call at x 30429 .  regards ,  cassandra schultz  market risk management"
0," bogdan szopa - cv  dear shawn ,  it was a pleasure talking to you today . i will call you upon my return from  europe . in the meantime we will stay in touch via e - mail .  enclosed is my curriculum vitae .  best regards ,  bogdan m . szopa  - bogdan res . . doc"
0, bardzo dobra  w . kaminski
0, 30 - 11 am .  - chonawee
0," research group "" millenium "" party  hello all !  since we all seemed to survive the "" y 2 k "" bug , we are going to celebrate !  our "" holiday millenium "" party will be this saturday .  see attached for information , if you have questions , please call me at 3 - 5290 .  see you there !  shirley"
0,"  vince kaminski managing director and head of research  stinson gibner vice president , research  tanya tamarchenko director , research  zimin lu director , research  look forward to hearing from you .  best regards ,  shirley crenshaw  administrative coordinator  enron research group"
0," nov 17 , 2000  employee name supervisor name date selected  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  crenshaw , shirley j wincenty j kaminski oct 26 , 2000  kindall , kevin vasant shanbhogue oct 30 , 2000  lamas vieira pinto , rodrigo david port oct 31 , 2000  supatgiat , chonawee peyton s gibner oct 27 , 2000  tamarchenko , tanya v vasant shanbhogue oct 26 , 2000  villarreal , norma e sheila h walton oct 26 , 2000  walton , sheila h david oxley oct 27 , 2000  yaman , sevil vasant shanbhogue oct 27 , 2000  yuan , ding richard l carson oct 31 , 2000"
0," drives . there may be useful info here too .  5 . revoke all internet access , whether via explorer or notes mail .  6 . get a record of all files he has printed over the last couple of months .  vince has ok ' d this lot , so let ' s do it asap .  many thanks ,  steve"
0,  1 . standardisation . ( java ? )  2 . security and confidentiality .  just a thought that ' s been buzzing around my head for a while .  steve
0,  samer and i met this morning with sara ledbetter . she is starting the  groundwork for setting up a storage book and a streaming book for tracking  the e - powered products positions . they are having a meeting on next  tuesday to discuss this . samer will attend . this is a good opportunity to  start compiling the data that we will need for some of john grieblings  questions .  - - stinson  p . s . sara also asked if we knew anyone who would be interested in managing  the storage book . any suggestions ?
0," 05 / 02  sincerely ,  w . kaminski  p . s . i have just called discover and was told the account is in pefect shape  ( as expected ) . as i have said , you must have a bug in your system ."
0, speaker checklist . doc )
0," additional bloomberg terminal for weather group on 31 st floor  vince ,  a few weeks ago we talked about installing an additional bloomberg terminal  on the 31 st floor for mike ' s weather team .  i have submitted a security request , and we are now waiting for your  approval .  could you , please , go over that request and give mike roberts and me your  feedback ?  jason sokolov"
0,"  click here - - > < - - to access the personal fax numbers ( surname k - z ) details  in the "" non - commercial bulletin board "" database on ectlon - ln 2 / ect .  if you access the enron network via ' ras ' , you must ensure that the ras  number is updated in your laptop settings .  the old ras number was 0171 316 6666 . this has changed to 020 7783 6666 .  from the 22 april 00 oftel ' s ' big number ' day you will no longer be able to  dial 0171 and 0181 numbers . the new 0207 and 0208 numbers must be used in  their place . current users of the new code will know that at present you  must use the new area code as well as the new number .  from the 22 april 00 you will be able to dial either the local number on it ' s  own i . e . 7783 0000 or the area code and local number i . e . 020 7783 0000 .  if you have any questions please contact european it support on 36777"
0,"  bombay 011 - 91 - 982 - 1068238 ( to 14 th )  hyderabad 011 - 91 - 40 - 7114833 ( 15 - 16 th )  vijayawada 011 - 91 - 866 - 430928 ( 17 - 18 th )  hopefully , there won ' t be too much of excitement on the flights , especially  in india !  krishna ."
0," component var  tanya ,  some stability tests were performed on the simulation .  ( 1 ) the window size of the averaging in the simulation was changed from 10 to  20 for ng - price ( the biggest book in gas ) for effective date june - 28 . as you  can see in the file 28 ng - price _ windowsize , the component var numbers are very  similar .  ( 2 ) to look at a calculational comparison , i looked at the storage - prc book  ( which has no gamma position ) for effective date of 27 th and ( a ) calculated  ffvols , and ( b ) calculated the riskmetrics var ( the correlations are very high  across the term structure ) and compared to the component var code  calculation , and again the two nubers are comparable , given the different  modes of calculation .  naveen"
0," 100038  thanks ,  grant masson  v . p . research  eb 1966  x 34768"
0," follow up on houston opportunity  hi vince & grant ,  i was wondering if you would have some time to discuss the opportunity  tomorrow morning ( friday ) ? i am free from 10 am to 12 pm houston time .  thanks ,  anjam  x 35383"
0, 713 - 831 - 6209  - attl . htm  - bio @ home . doc  - more @ home . doc
0, rshelp @ tindallfoster . com
0," technical corner article  vince ,  see if this is a good article for our technical corner .  tanya"
0,  have amitava and family come over for 6 weeks of dedicated support . this  should allow us to develop the communication processes to run a global quant  effort for the project and then continue with amitava a full time ec . com  resource working from houston . this is likely my preference .  or  agree a schedule of regular trips which allows amitava to provide critical  insights and oversight of the project and give our team a resource to extract  his experience on an ongoing basis .  let ' s discuss before i talk to john about the practicalities  thanks for your assistance .
0," a message from joe sutton  today , i announce my departure from enron . enron is a great company and i  have enjoyed working with our terrific employees over the last eight years .  together , we have made enron a successful global company .  with enron  , s decreased emphasis on international asset development activity ,  however , i have decided to pursue opportunities where i can make greater use  of my skills and experience . i leave enron with wonderful memories of our  employees and the many successes we have achieved together . you have my best  wishes for enron  , s continued success .  joe"
0," summer position  dear celeste and stinson ,  i am writing to refuse enron ' s offer for a summer position . after several  conversations with my advisor at stanford , we have decided that i should  remain at stanford to work on my dissertation .  thank you again for taking the time to show me around enron .  sincerely ,  amy ward"
0, would you like to teleconference in ?  many thanks  steve
0," 30 somewhere in the hotel . if he ' s not attending the presidential event ,  please let me know where you are located , and we ' ll plan travel time  accordingly .  regards ,  susan  susan c . hansen  director , corporate relations  school of engineering  stanford university  stanford , ca 94305 - 4027  ( 650 ) 725 - 4219"
0," since the company doesn ' t currently trade on a public market  and since equity futures do not exist for turkish equities , rac is arguing  that a us risk free is not appropriate to use . our argument is that the  non - ipo scenario , a 30 % illiquidity discount and a us $ based option  volatility are already in the factored into the simulation . as such , we feel  rac ' s approach is double counting .  if you managed to get through the above , your a patient man ! i ' ll give you a  call today or tomorrow after you ' ve had a chance to digest the information .  regards ,  john bottomley"
0,"  "" our summer program is highly competitive , forcing us to choose a smaller  number of candidates from a highly qualified pool . our summer hiring this  year will be between 35 - 40 associates . the full - time program typically hires  between 80 - 90 associates . given that you made it this far in our selection  process , i would strongly encourage you to apply in the fall for the  full - time associate program . ""  we will keep you informed via e - mail of our acceptance rate at stanford .  again , thank you for your support . we look forward to working with you on  potential future stanford recruiting events .  regards ,  celeste roberts"
0, / / www . isye . gatech . edu / ~ deng  > >  > >  > >  > >  > >  > >  > >  >  >  >  >  >  >
0, a -  > >  > >  > > vince kaminski
0,"  the move team has informed me that they will not be able to move your  telephone until wednesday , the 23 rd . i have asked them to bring you  boxes by friday , but i have not heard back from them . your computer  is here , but without a telehone , you may not want to move down here  until the 23 rd .  just to let you know .  have a great day !  shirley"
0," dr . gabriel bitran  vince ,  fyi .  prof . gabriel bitran of the m . i . t . management science department is planning  to visit ebs on wednesday , aug . 9 , to discuss research topics which might be  of interest to ebs . ( this is amit dhadwal ' s advisor . ) he still has 25 k of  funding to use for research , but we are having a hard time coming up with a  mutually suitable topic . i have asked samer to work with him in trying to  come up with a research subject .  stinson"
0," testiing component var  naveen ,  as we discussed yesterday , i would like to see the results of components var  testing .  i got some from sunil today for agg - gas .  in addition if you can send me component var results for ng - price for some  date ,  as well as ng positions , forward price curve , forward volatility curve for  ng - price - prc for that  same date , i can verify the numbers .  thank you ,  tanya ."
0, soma ghosh prc mid year review  tim davies has requested that i contact you regarding soma ghosh ' s prc mid  year review .  you will recall that you were asked to do a review for soma and to date this  is still outstanding . i would be grateful if you could do this at some stage  today as our review meeting will be held tomorrow .  thank you for your assistance  claire dunnett  37462
0, g . kemen @ uni - mannheim . de  - - - - - - - -
0," eim organization change  as part of enron industrial market ' s ( eim ) move into the pulp , paper and  steel markets , our european effort is well underway . our markets are global  in nature and we believe we need a strong presence in europe to penetrate  that market effectively . accordingly , we are pleased to announce that bruce  garner has been appointed president and chief executive officer of enron  industrial markets - europe . in this role , bruce will be responsible for all  activities for eim in the european market .  please join us in congratulating bruce in his new position ."
0,"  it is my understanding that ms . kate szablya ( whom you apparently  met this past week ) of power brokers has expressed to you my interest in  considering the possibility of working at enron . in addition i belive that  she has forwarded to you my cv .  my communication with ms . szablya has been less than satisfactory  for some time . therefore ms . szablya is nolonger representing me and i would  like ms . rita de claris ( whom i cc ) of de claris & associates ( 713 - 868 -  4440 ) to represent me in the future in this search . i have instructed her to  forward my cv to you once more .  forgive me for this , perhaps unusual , step but i regard highly the  opportunity of working at enron and do not feel i am being adequately  represented at present .  i look forward to hearing from you soon .  best regards  joao"
0," interview  vince ,  we had spoken a few weeks back , but were unable to meet due to our  schedules . i will be back in houston next week ( august 21 st ) , and would  appreciate the opportunity to meet with you and take your advice .  as i may have mentioned to you , i am interested in exploring opportunities  that are more us focused . i think paula corey has already forwarded my  resume to you . however , i have attached it to this note just in case .  i would really appreciate the opportunity to meet with you next week , and  would be grateful if you could let me know what time fits best with your  schedule . i look forward to hearing from you .  regards ,  rahul"
0," tr 84 byl 3  in order to apply for transaction status with enrononline , your company  needs to  complete a password application and registration form for a master user  account .  each master user will be able to grant various levels of access for  additional  users .  to obtain a password application and registration form , you can visit  our  website at www . enrononline . com and select the ? how to register ? link , or  call  our helpdesk at 713 / 853 - help ( 4357 ) .  we hope you will find that enrononline provides an easy and more efficient  way  to do business with enron . we look forward to transacting with you online .  sincerely ,  donna corrigan greif  enrononline helpdesk  713 / 853 - help ( 4357 )  - attl . htm"
0, 713 - 853 - 1645
0,"  just wanted to make sure you know we are still vitally interested in getting  together with you and the key enron people . thanks so much for all your  help . i understand how busy you and the new person are , but i hope you are  interested enough to find a slot for us . i think it will benefit you as  well as us .  dale"
0," from larry roberts  thanks for the referral on this matter . we want to be the best and honor our  affirmative action and accessibility responsibility to all people , so we plan  to satisfy at least the priority 1 points in the web content accessibility  guidelines put out by the world wide web consortium . in addition , we will  continue to monitor and improve as we develop new tools . thanks again  have a good weekend !"
0, drive . please let me know where to find  these options models .
0," efa meetings  hey vince ,  thanks for your reply . i ' ll see what becomes of the session and keep you  informed . as to the paper , tim crack and i have a revised version of the  paper i gave you . we have since found out that by using certainty  equivalence , our model is more robust . for example , if one has an asset  pricing model that incorporates mean , variance , and skewness ( harvey and  siddique , jf june , 2000 ) and a binomial model that incorporates mean ,  variance , and skewness ( johnson , paulukiewicz , and mehta , rqfa , 1997 ) , our  model allows you to price options under the real world measure . the  benefit is that one can take all of the model parameters from historical  data that is non - risk neutralized .  from a pricing perspective , there isn ' t a tremendous benefit in a  mean - variance world ( variance stays the same in risk neutral or risky  measure ) . however , in the mean - variance - skewness world , there is a benefit  because we do not believe ( although we ' re still hunting down an appropriate  cite ) skewness is the same under risk - neutral and risky measure . given we  can only measure the skewness in our risky world , our model becomes much  more significant .  i would certainly appreciate comments on the version of the paper you  have and would also pass on the new version of the paper if you would like  to see it .  thanks again ,  tom"
0," 2000 projects  in order to better understand the research group , can i get a list of  projects that your group works on during 2000 ? were these projects budgeted  for separately in 2000 ? if the answer is yes , can we do a comparison  analysis on these projects ( actual vs plan ) ? based on the 2001 plan , i do  not think we budgeted by project , but i have to ask . . . if you have any  questions , please call me at 5 - 7094 . thanx ."
0, pic 24393 . pcx )  - pic 24393 . pcx
0," associate prc , martin lin  dave ,  you are representing martin lin , an associate currently in the research  group , at the mid - year prc . we would like to promote martin to a manager  position in the research group , so you will need to nominate him for  promotion at the prc meeting for us .  martin has spent the last four months supporting ebs . his primary project  has been development of a simulation model for analyzing the capability of  the media - cast product running on the ebs network . this type of analysis is  critical to understanding what types of bottlenecks we might encounter in  trying to service , for example , the blockbuster deal . martin has already  come up to speed so that he is able to largely replace an expensive  contractor from lucent who is under contract to support this modelling  effor . prior to supporting ebs , martin used his engineering skills ( b . s .  caltech , ph . d . u . of texas in ee ) to create models of regional power  transmission networks in order to better understand possible congestion  constraints .  in our internal pre - ranking meeting we felt that martin was deserving of a  rating of superior due to his technical excellence , his excellent attitude  and work ethic , and his ability to move projects forward with minimal  supervision .  regards ,  stinson"
